user_id,event_name,event_ts
U001280,app_install,2024-02-06 20:00:00
U001280,app_open,2024-02-06 20:02:00
U001280,signup_started,2024-02-06 20:47:00
U001280,signup_completed,2024-02-06 21:25:00
U001280,kyc_initiated,2024-02-06 21:52:00
U001280,kyc_completed,2024-02-06 23:21:00
U001281,app_install,2024-04-10 23:00:00
U001281,app_open,2024-04-10 23:21:00
U001281,signup_started,2024-04-10 23:40:00
U001281,signup_completed,2024-04-10 23:24:00
U001282,app_install,2024-06-26 22:00:00
U001282,app_open,2024-06-26 22:25:00
U001283,app_install,2024-01-23 11:00:00
U001283,app_open,2024-01-23 11:04:00
U001283,signup_started,2024-01-23 11:46:00
U001283,signup_completed,2024-01-23 11:42:00
U001283,kyc_initiated,2024-01-23 12:43:00
U001283,kyc_completed,2024-01-23 13:55:00
U001283,first_transaction,2024-01-23 22:22:00
U001283,notification_opted_in,2024-01-23 21:26:00
U001283,day1_return,2024-01-24 17:58:00
U001283,day7_return,2024-01-31 01:03:00
U001284,app_install,2024-05-30 17:00:00
U001284,app_open,2024-05-30 17:11:00
U001285,app_install,2024-05-16 12:00:00
U001286,app_install,2024-02-11 00:00:00
U001286,app_open,2024-02-11 00:24:00
U001286,signup_started,2024-02-11 00:07:00
U001287,app_install,2024-02-25 00:00:00
U001288,app_install,2024-06-26 03:00:00
U001288,app_open,2024-06-26 03:12:00
U001288,signup_started,2024-06-26 03:23:00
U001289,app_install,2024-02-08 10:00:00
U001289,app_open,2024-02-08 10:11:00
U001289,signup_started,2024-02-08 10:06:00
U001289,signup_completed,2024-02-08 11:34:00
U001289,kyc_initiated,2024-02-08 10:29:00
U001289,kyc_completed,2024-02-08 13:25:00
U001290,app_install,2024-01-27 12:00:00
U001290,app_open,2024-01-27 12:21:00
U001290,signup_started,2024-01-27 12:34:00
U001291,app_install,2024-03-28 09:00:00
U001291,app_open,2024-03-28 09:08:00
U001291,signup_started,2024-03-28 09:38:00
U001292,app_install,2024-06-23 00:00:00
U001293,app_install,2024-03-27 13:00:00
U001293,app_open,2024-03-27 13:25:00
U001293,signup_started,2024-03-27 13:29:00
U001293,signup_completed,2024-03-27 13:29:00
U001294,app_install,2024-06-06 20:00:00
U001294,app_open,2024-06-06 20:13:00
U001294,signup_started,2024-06-06 20:08:00
U001294,signup_completed,2024-06-06 20:10:00
U001294,kyc_initiated,2024-06-06 20:57:00
U001295,app_install,2024-06-13 03:00:00
U001296,app_install,2024-05-09 05:00:00
U001296,app_open,2024-05-09 05:25:00
U001296,signup_started,2024-05-09 06:00:00
U001296,signup_completed,2024-05-09 06:14:00
U001296,kyc_initiated,2024-05-09 05:18:00
U001296,kyc_completed,2024-05-09 08:22:00
U001296,first_transaction,2024-05-09 07:11:00
U001297,app_install,2024-05-17 15:00:00
U001297,app_open,2024-05-17 15:21:00
U001297,signup_started,2024-05-17 15:44:00
U001297,signup_completed,2024-05-17 15:14:00
U001298,app_install,2024-04-16 09:00:00
U001298,app_open,2024-04-16 09:10:00
U001299,app_install,2024-02-26 06:00:00
U001300,app_install,2024-06-14 03:00:00
U001301,app_install,2024-05-18 19:00:00
U001302,app_install,2024-06-29 02:00:00
U001302,app_open,2024-06-29 02:28:00
U001302,signup_started,2024-06-29 02:37:00
U001302,signup_completed,2024-06-29 03:22:00
U001303,app_install,2024-05-03 23:00:00
U001303,app_open,2024-05-03 23:16:00
U001303,signup_started,2024-05-03 23:31:00
U001303,signup_completed,2024-05-04 00:21:00
U001303,kyc_initiated,2024-05-04 01:36:00
U001304,app_install,2024-06-03 17:00:00
U001304,app_open,2024-06-03 17:21:00
U001304,signup_started,2024-06-03 17:11:00
U001304,signup_completed,2024-06-03 17:49:00
U001304,kyc_initiated,2024-06-03 17:17:00
U001304,kyc_completed,2024-06-03 20:25:00
U001304,first_transaction,2024-06-03 19:27:00
U001304,notification_opted_in,2024-06-03 22:02:00
U001304,day1_return,2024-06-04 22:20:00
U001305,app_install,2024-04-08 12:00:00
U001305,app_open,2024-04-08 12:15:00
U001306,app_install,2024-01-24 12:00:00
U001307,app_install,2024-06-02 14:00:00
U001307,app_open,2024-06-02 14:24:00
U001308,app_install,2024-02-15 14:00:00
U001309,app_install,2024-01-06 12:00:00
U001310,app_install,2024-04-17 22:00:00
U001310,app_open,2024-04-17 22:21:00
U001311,app_install,2024-03-12 19:00:00
U001311,app_open,2024-03-12 19:13:00
U001311,signup_started,2024-03-12 19:46:00
U001311,signup_completed,2024-03-12 19:52:00
U001311,kyc_initiated,2024-03-12 20:30:00
U001312,app_install,2024-06-05 12:00:00
U001312,app_open,2024-06-05 12:15:00
U001312,signup_started,2024-06-05 12:43:00
U001312,signup_completed,2024-06-05 12:48:00
U001312,kyc_initiated,2024-06-05 14:38:00
U001312,kyc_completed,2024-06-05 15:43:00
U001312,first_transaction,2024-06-05 23:50:00
U001312,notification_opted_in,2024-06-05 23:56:00
U001312,day1_return,2024-06-07 07:55:00
U001313,app_install,2024-01-26 14:00:00
U001313,app_open,2024-01-26 14:01:00
U001314,app_install,2024-06-20 01:00:00
U001315,app_install,2024-01-13 01:00:00
U001316,app_install,2024-03-18 10:00:00
U001316,app_open,2024-03-18 10:28:00
U001316,signup_started,2024-03-18 10:42:00
U001316,signup_completed,2024-03-18 11:04:00
U001316,kyc_initiated,2024-03-18 12:09:00
U001316,kyc_completed,2024-03-18 12:53:00
U001317,app_install,2024-05-19 07:00:00
U001317,app_open,2024-05-19 07:19:00
U001317,signup_started,2024-05-19 07:11:00
U001317,signup_completed,2024-05-19 08:11:00
U001317,kyc_initiated,2024-05-19 07:21:00
U001317,kyc_completed,2024-05-19 09:18:00
U001318,app_install,2024-04-12 11:00:00
U001318,app_open,2024-04-12 11:07:00
U001318,signup_started,2024-04-12 11:51:00
U001318,signup_completed,2024-04-12 11:59:00
U001319,app_install,2024-05-29 08:00:00
U001320,app_install,2024-06-08 07:00:00
U001320,app_open,2024-06-08 07:27:00
U001321,app_install,2024-01-15 07:00:00
U001321,app_open,2024-01-15 07:09:00
U001321,signup_started,2024-01-15 07:41:00
U001321,signup_completed,2024-01-15 07:35:00
U001321,kyc_initiated,2024-01-15 07:46:00
U001322,app_install,2024-03-02 14:00:00
U001322,app_open,2024-03-02 14:20:00
U001322,signup_started,2024-03-02 14:13:00
U001323,app_install,2024-01-15 11:00:00
U001323,app_open,2024-01-15 11:25:00
U001324,app_install,2024-03-31 21:00:00
U001324,app_open,2024-03-31 21:21:00
U001324,signup_started,2024-03-31 21:46:00
U001325,app_install,2024-04-10 23:00:00
U001325,app_open,2024-04-10 23:18:00
U001325,signup_started,2024-04-10 23:30:00
U001325,signup_completed,2024-04-11 00:00:00
U001325,kyc_initiated,2024-04-11 01:44:00
U001326,app_install,2024-01-25 00:00:00
U001327,app_install,2024-05-04 14:00:00
U001327,app_open,2024-05-04 14:07:00
U001327,signup_started,2024-05-04 14:40:00
U001327,signup_completed,2024-05-04 14:43:00
U001328,app_install,2024-02-05 16:00:00
U001329,app_install,2024-03-25 02:00:00
U001329,app_open,2024-03-25 02:02:00
U001330,app_install,2024-06-25 11:00:00
U001330,app_open,2024-06-25 11:11:00
U001330,signup_started,2024-06-25 11:51:00
U001330,signup_completed,2024-06-25 12:03:00
U001330,kyc_initiated,2024-06-25 11:32:00
U001331,app_install,2024-06-10 09:00:00
U001331,app_open,2024-06-10 09:04:00
U001331,signup_started,2024-06-10 09:35:00
U001331,signup_completed,2024-06-10 09:59:00
U001331,kyc_initiated,2024-06-10 09:31:00
U001331,kyc_completed,2024-06-10 11:24:00
U001332,app_install,2024-04-10 19:00:00
U001332,app_open,2024-04-10 19:19:00
U001332,signup_started,2024-04-10 19:09:00
U001332,signup_completed,2024-04-10 20:02:00
U001332,kyc_initiated,2024-04-10 21:13:00
U001332,kyc_completed,2024-04-10 23:12:00
U001332,first_transaction,2024-04-11 00:40:00
U001333,app_install,2024-02-29 17:00:00
U001333,app_open,2024-02-29 17:05:00
U001333,signup_started,2024-02-29 17:45:00
U001333,signup_completed,2024-02-29 18:53:00
U001333,kyc_initiated,2024-02-29 18:57:00
U001334,app_install,2024-02-01 05:00:00
U001335,app_install,2024-05-17 23:00:00
U001336,app_install,2024-03-08 07:00:00
U001337,app_install,2024-06-22 10:00:00
U001337,app_open,2024-06-22 10:23:00
U001338,app_install,2024-06-13 18:00:00
U001338,app_open,2024-06-13 18:04:00
U001339,app_install,2024-02-18 12:00:00
U001340,app_install,2024-05-03 05:00:00
U001341,app_install,2024-02-23 15:00:00
U001341,app_open,2024-02-23 15:28:00
U001341,signup_started,2024-02-23 15:42:00
U001341,signup_completed,2024-02-23 15:50:00
U001341,kyc_initiated,2024-02-23 16:43:00
U001342,app_install,2024-05-01 14:00:00
U001342,app_open,2024-05-01 14:01:00
U001342,signup_started,2024-05-01 14:18:00
U001342,signup_completed,2024-05-01 15:40:00
U001342,kyc_initiated,2024-05-01 16:30:00
U001343,app_install,2024-04-29 05:00:00
U001343,app_open,2024-04-29 05:07:00
U001343,signup_started,2024-04-29 05:18:00
U001344,app_install,2024-01-19 20:00:00
U001344,app_open,2024-01-19 20:09:00
U001344,signup_started,2024-01-19 20:45:00
U001344,signup_completed,2024-01-19 21:21:00
U001344,kyc_initiated,2024-01-19 20:50:00
U001344,kyc_completed,2024-01-20 00:51:00
U001344,first_transaction,2024-01-20 04:57:00
U001344,notification_opted_in,2024-01-20 00:53:00
U001344,day1_return,2024-01-21 01:50:00
U001345,app_install,2024-05-04 17:00:00
U001345,app_open,2024-05-04 17:12:00
U001345,signup_started,2024-05-04 17:14:00
U001345,signup_completed,2024-05-04 17:33:00
U001345,kyc_initiated,2024-05-04 17:15:00
U001345,kyc_completed,2024-05-04 21:31:00
U001345,first_transaction,2024-05-04 20:16:00
U001345,notification_opted_in,2024-05-04 18:11:00
U001345,day1_return,2024-05-05 19:11:00
U001346,app_install,2024-04-24 06:00:00
U001346,app_open,2024-04-24 06:21:00
U001346,signup_started,2024-04-24 06:30:00
U001346,signup_completed,2024-04-24 06:51:00
U001346,kyc_initiated,2024-04-24 06:31:00
U001346,kyc_completed,2024-04-24 07:50:00
U001346,first_transaction,2024-04-24 17:39:00
U001346,notification_opted_in,2024-04-24 12:40:00
U001346,day1_return,2024-04-25 18:03:00
U001347,app_install,2024-01-30 04:00:00
U001347,app_open,2024-01-30 04:14:00
U001347,signup_started,2024-01-30 04:16:00
U001347,signup_completed,2024-01-30 04:36:00
U001347,kyc_initiated,2024-01-30 04:27:00
U001347,kyc_completed,2024-01-30 04:36:00
U001348,app_install,2024-05-07 21:00:00
U001349,app_install,2024-05-19 18:00:00
U001350,app_install,2024-03-06 13:00:00
U001350,app_open,2024-03-06 13:20:00
U001350,signup_started,2024-03-06 13:29:00
U001350,signup_completed,2024-03-06 14:57:00
U001350,kyc_initiated,2024-03-06 15:37:00
U001350,kyc_completed,2024-03-06 17:31:00
U001350,first_transaction,2024-03-06 19:12:00
U001350,notification_opted_in,2024-03-06 14:14:00
U001350,day1_return,2024-03-07 21:29:00
U001350,day7_return,2024-03-13 20:02:00
U001351,app_install,2024-01-08 17:00:00
U001351,app_open,2024-01-08 17:10:00
U001351,signup_started,2024-01-08 17:23:00
U001351,signup_completed,2024-01-08 18:50:00
U001351,kyc_initiated,2024-01-08 18:39:00
U001351,kyc_completed,2024-01-08 17:44:00
U001351,first_transaction,2024-01-08 19:42:00
U001351,notification_opted_in,2024-01-08 23:42:00
U001351,day1_return,2024-01-10 15:23:00
U001351,day7_return,2024-01-15 20:14:00
U001352,app_install,2024-01-16 00:00:00
U001352,app_open,2024-01-16 00:21:00
U001352,signup_started,2024-01-16 00:44:00
U001352,signup_completed,2024-01-16 01:53:00
U001353,app_install,2024-05-04 04:00:00
U001353,app_open,2024-05-04 04:22:00
U001353,signup_started,2024-05-04 04:55:00
U001354,app_install,2024-02-21 23:00:00
U001354,app_open,2024-02-21 23:02:00
U001355,app_install,2024-02-10 02:00:00
U001355,app_open,2024-02-10 02:04:00
U001355,signup_started,2024-02-10 02:26:00
U001355,signup_completed,2024-02-10 03:49:00
U001355,kyc_initiated,2024-02-10 02:55:00
U001355,kyc_completed,2024-02-10 05:16:00
U001355,first_transaction,2024-02-10 08:27:00
U001355,notification_opted_in,2024-02-10 11:43:00
U001355,day1_return,2024-02-12 01:24:00
U001355,day7_return,2024-02-17 16:51:00
U001356,app_install,2024-03-21 07:00:00
U001356,app_open,2024-03-21 07:01:00
U001357,app_install,2024-05-04 09:00:00
U001357,app_open,2024-05-04 09:27:00
U001358,app_install,2024-04-06 01:00:00
U001359,app_install,2024-04-15 02:00:00
U001359,app_open,2024-04-15 02:04:00
U001360,app_install,2024-05-04 10:00:00
U001361,app_install,2024-04-03 16:00:00
U001361,app_open,2024-04-03 16:19:00
U001361,signup_started,2024-04-03 16:34:00
U001361,signup_completed,2024-04-03 16:14:00
U001361,kyc_initiated,2024-04-03 16:42:00
U001361,kyc_completed,2024-04-03 19:28:00
U001361,first_transaction,2024-04-03 19:51:00
U001361,notification_opted_in,2024-04-03 20:10:00
U001361,day1_return,2024-04-04 19:58:00
U001361,day7_return,2024-04-10 23:00:00
U001362,app_install,2024-06-05 16:00:00
U001362,app_open,2024-06-05 16:21:00
U001363,app_install,2024-03-19 23:00:00
U001364,app_install,2024-03-29 10:00:00
U001365,app_install,2024-05-13 04:00:00
U001366,app_install,2024-01-31 07:00:00
U001366,app_open,2024-01-31 07:19:00
U001366,signup_started,2024-01-31 07:34:00
U001366,signup_completed,2024-01-31 08:00:00
U001366,kyc_initiated,2024-01-31 08:17:00
U001367,app_install,2024-03-21 23:00:00
U001367,app_open,2024-03-21 23:21:00
U001367,signup_started,2024-03-21 23:57:00
U001368,app_install,2024-03-31 14:00:00
U001368,app_open,2024-03-31 14:13:00
U001369,app_install,2024-03-07 11:00:00
U001369,app_open,2024-03-07 11:19:00
U001370,app_install,2024-01-28 16:00:00
U001371,app_install,2024-06-16 14:00:00
U001371,app_open,2024-06-16 14:17:00
U001372,app_install,2024-03-03 09:00:00
U001372,app_open,2024-03-03 09:22:00
U001373,app_install,2024-06-16 21:00:00
U001373,app_open,2024-06-16 21:21:00
U001373,signup_started,2024-06-16 22:00:00
U001373,signup_completed,2024-06-16 21:34:00
U001373,kyc_initiated,2024-06-16 22:35:00
U001373,kyc_completed,2024-06-16 21:43:00
U001373,first_transaction,2024-06-17 08:57:00
U001373,notification_opted_in,2024-06-17 08:46:00
U001374,app_install,2024-03-18 13:00:00
U001374,app_open,2024-03-18 13:19:00
U001375,app_install,2024-05-27 04:00:00
U001375,app_open,2024-05-27 04:30:00
U001375,signup_started,2024-05-27 04:57:00
U001375,signup_completed,2024-05-27 05:37:00
U001375,kyc_initiated,2024-05-27 05:55:00
U001375,kyc_completed,2024-05-27 07:11:00
U001376,app_install,2024-04-09 01:00:00
U001376,app_open,2024-04-09 01:07:00
U001377,app_install,2024-01-21 18:00:00
U001377,app_open,2024-01-21 18:08:00
U001377,signup_started,2024-01-21 18:50:00
U001377,signup_completed,2024-01-21 18:55:00
U001377,kyc_initiated,2024-01-21 19:35:00
U001377,kyc_completed,2024-01-21 21:38:00
U001378,app_install,2024-02-16 11:00:00
U001379,app_install,2024-01-24 19:00:00
U001379,app_open,2024-01-24 19:03:00
U001379,signup_started,2024-01-24 19:45:00
U001380,app_install,2024-03-28 17:00:00
U001380,app_open,2024-03-28 17:21:00
U001380,signup_started,2024-03-28 17:20:00
U001380,signup_completed,2024-03-28 18:33:00
U001380,kyc_initiated,2024-03-28 19:56:00
U001380,kyc_completed,2024-03-28 17:43:00
U001381,app_install,2024-01-28 10:00:00
U001381,app_open,2024-01-28 10:19:00
U001381,signup_started,2024-01-28 10:26:00
U001382,app_install,2024-01-10 09:00:00
U001382,app_open,2024-01-10 09:30:00
U001382,signup_started,2024-01-10 09:55:00
U001382,signup_completed,2024-01-10 09:37:00
U001382,kyc_initiated,2024-01-10 10:14:00
U001382,kyc_completed,2024-01-10 10:40:00
U001382,first_transaction,2024-01-10 18:19:00
U001382,notification_opted_in,2024-01-10 17:04:00
U001382,day1_return,2024-01-11 15:32:00
U001383,app_install,2024-03-15 04:00:00
U001383,app_open,2024-03-15 04:14:00
U001383,signup_started,2024-03-15 04:41:00
U001383,signup_completed,2024-03-15 04:12:00
U001383,kyc_initiated,2024-03-15 05:02:00
U001383,kyc_completed,2024-03-15 06:04:00
U001383,first_transaction,2024-03-15 07:33:00
U001384,app_install,2024-03-22 00:00:00
U001384,app_open,2024-03-22 00:30:00
U001384,signup_started,2024-03-22 00:51:00
U001384,signup_completed,2024-03-22 00:18:00
U001384,kyc_initiated,2024-03-22 01:42:00
U001384,kyc_completed,2024-03-22 01:25:00
U001384,first_transaction,2024-03-22 03:56:00
U001384,notification_opted_in,2024-03-22 01:44:00
U001384,day1_return,2024-03-23 01:54:00
U001384,day7_return,2024-03-29 07:04:00
U001385,app_install,2024-06-17 20:00:00
U001385,app_open,2024-06-17 20:07:00
U001385,signup_started,2024-06-17 20:48:00
U001386,app_install,2024-06-06 07:00:00
U001386,app_open,2024-06-06 07:01:00
U001386,signup_started,2024-06-06 07:35:00
U001386,signup_completed,2024-06-06 07:20:00
U001386,kyc_initiated,2024-06-06 07:55:00
U001386,kyc_completed,2024-06-06 08:58:00
U001386,first_transaction,2024-06-06 15:07:00
U001386,notification_opted_in,2024-06-06 08:48:00
U001386,day1_return,2024-06-07 08:53:00
U001386,day7_return,2024-06-14 02:05:00
U001387,app_install,2024-04-22 23:00:00
U001387,app_open,2024-04-22 23:18:00
U001388,app_install,2024-03-01 23:00:00
U001388,app_open,2024-03-01 23:24:00
U001388,signup_started,2024-03-01 23:06:00
U001388,signup_completed,2024-03-01 23:20:00
U001388,kyc_initiated,2024-03-01 23:57:00
U001389,app_install,2024-05-28 15:00:00
U001389,app_open,2024-05-28 15:14:00
U001389,signup_started,2024-05-28 15:05:00
U001390,app_install,2024-04-06 10:00:00
U001390,app_open,2024-04-06 10:06:00
U001390,signup_started,2024-04-06 10:28:00
U001390,signup_completed,2024-04-06 11:09:00
U001390,kyc_initiated,2024-04-06 11:10:00
U001391,app_install,2024-03-31 19:00:00
U001391,app_open,2024-03-31 19:09:00
U001391,signup_started,2024-03-31 19:31:00
U001391,signup_completed,2024-03-31 19:50:00
U001392,app_install,2024-06-19 17:00:00
U001392,app_open,2024-06-19 17:10:00
U001392,signup_started,2024-06-19 17:14:00
U001392,signup_completed,2024-06-19 18:01:00
U001392,kyc_initiated,2024-06-19 19:28:00
U001392,kyc_completed,2024-06-19 18:01:00
U001392,first_transaction,2024-06-20 04:13:00
U001392,notification_opted_in,2024-06-19 20:24:00
U001393,app_install,2024-04-06 02:00:00
U001393,app_open,2024-04-06 02:21:00
U001393,signup_started,2024-04-06 02:38:00
U001394,app_install,2024-01-18 12:00:00
U001394,app_open,2024-01-18 12:13:00
U001394,signup_started,2024-01-18 12:24:00
U001394,signup_completed,2024-01-18 13:10:00
U001394,kyc_initiated,2024-01-18 14:42:00
U001394,kyc_completed,2024-01-18 15:38:00
U001394,first_transaction,2024-01-18 23:51:00
U001394,notification_opted_in,2024-01-18 14:10:00
U001395,app_install,2024-04-08 21:00:00
U001395,app_open,2024-04-08 21:22:00
U001395,signup_started,2024-04-08 21:22:00
U001395,signup_completed,2024-04-08 21:20:00
U001395,kyc_initiated,2024-04-08 22:57:00
U001396,app_install,2024-02-16 03:00:00
U001396,app_open,2024-02-16 03:16:00
U001396,signup_started,2024-02-16 03:05:00
U001397,app_install,2024-04-23 15:00:00
U001397,app_open,2024-04-23 15:27:00
U001397,signup_started,2024-04-23 15:23:00
U001397,signup_completed,2024-04-23 15:17:00
U001398,app_install,2024-01-10 09:00:00
U001398,app_open,2024-01-10 09:14:00
U001398,signup_started,2024-01-10 09:10:00
U001399,app_install,2024-02-24 15:00:00
U001399,app_open,2024-02-24 15:18:00
U001399,signup_started,2024-02-24 15:52:00
U001399,signup_completed,2024-02-24 15:56:00
U001400,app_install,2024-04-26 07:00:00
U001401,app_install,2024-05-10 11:00:00
U001401,app_open,2024-05-10 11:29:00
U001402,app_install,2024-02-25 20:00:00
U001402,app_open,2024-02-25 20:08:00
U001402,signup_started,2024-02-25 21:00:00
U001402,signup_completed,2024-02-25 21:26:00
U001402,kyc_initiated,2024-02-25 22:03:00
U001403,app_install,2024-01-02 08:00:00
U001403,app_open,2024-01-02 08:22:00
U001403,signup_started,2024-01-02 08:46:00
U001403,signup_completed,2024-01-02 08:31:00
U001403,kyc_initiated,2024-01-02 08:29:00
U001403,kyc_completed,2024-01-02 10:54:00
U001403,first_transaction,2024-01-02 10:25:00
U001404,app_install,2024-03-24 06:00:00
U001404,app_open,2024-03-24 06:08:00
U001404,signup_started,2024-03-24 06:34:00
U001404,signup_completed,2024-03-24 07:49:00
U001404,kyc_initiated,2024-03-24 08:51:00
U001405,app_install,2024-06-20 00:00:00
U001406,app_install,2024-05-21 16:00:00
U001406,app_open,2024-05-21 16:10:00
U001406,signup_started,2024-05-21 16:44:00
U001407,app_install,2024-05-28 10:00:00
U001407,app_open,2024-05-28 10:17:00
U001407,signup_started,2024-05-28 10:30:00
U001407,signup_completed,2024-05-28 10:31:00
U001407,kyc_initiated,2024-05-28 11:27:00
U001407,kyc_completed,2024-05-28 10:53:00
U001407,first_transaction,2024-05-28 17:04:00
U001407,notification_opted_in,2024-05-28 18:39:00
U001407,day1_return,2024-05-29 18:43:00
U001408,app_install,2024-03-12 03:00:00
U001408,app_open,2024-03-12 03:29:00
U001408,signup_started,2024-03-12 03:12:00
U001408,signup_completed,2024-03-12 03:21:00
U001409,app_install,2024-03-18 10:00:00
U001409,app_open,2024-03-18 10:20:00
U001409,signup_started,2024-03-18 10:19:00
U001409,signup_completed,2024-03-18 11:54:00
U001409,kyc_initiated,2024-03-18 10:57:00
U001409,kyc_completed,2024-03-18 11:09:00
U001409,first_transaction,2024-03-18 15:08:00
U001410,app_install,2024-04-20 17:00:00
U001411,app_install,2024-02-07 21:00:00
U001412,app_install,2024-04-17 15:00:00
U001412,app_open,2024-04-17 15:30:00
U001412,signup_started,2024-04-17 15:55:00
U001412,signup_completed,2024-04-17 16:20:00
U001412,kyc_initiated,2024-04-17 15:41:00
U001412,kyc_completed,2024-04-17 16:42:00
U001412,first_transaction,2024-04-17 17:05:00
U001412,notification_opted_in,2024-04-17 20:53:00
U001412,day1_return,2024-04-19 07:03:00
U001413,app_install,2024-01-15 08:00:00
U001413,app_open,2024-01-15 08:22:00
U001413,signup_started,2024-01-15 08:35:00
U001413,signup_completed,2024-01-15 09:51:00
U001413,kyc_initiated,2024-01-15 09:01:00
U001413,kyc_completed,2024-01-15 09:11:00
U001414,app_install,2024-04-07 13:00:00
U001414,app_open,2024-04-07 13:15:00
U001414,signup_started,2024-04-07 14:00:00
U001414,signup_completed,2024-04-07 14:57:00
U001414,kyc_initiated,2024-04-07 15:04:00
U001414,kyc_completed,2024-04-07 17:47:00
U001414,first_transaction,2024-04-07 22:50:00
U001414,notification_opted_in,2024-04-08 01:09:00
U001414,day1_return,2024-04-09 10:07:00
U001414,day7_return,2024-04-15 04:31:00
U001415,app_install,2024-05-28 08:00:00
U001415,app_open,2024-05-28 08:01:00
U001415,signup_started,2024-05-28 08:12:00
U001415,signup_completed,2024-05-28 09:28:00
U001416,app_install,2024-02-24 22:00:00
U001416,app_open,2024-02-24 22:19:00
U001417,app_install,2024-05-12 09:00:00
U001417,app_open,2024-05-12 09:26:00
U001417,signup_started,2024-05-12 09:23:00
U001417,signup_completed,2024-05-12 10:11:00
U001417,kyc_initiated,2024-05-12 11:49:00
U001417,kyc_completed,2024-05-12 11:34:00
U001417,first_transaction,2024-05-12 17:12:00
U001417,notification_opted_in,2024-05-12 16:02:00
U001418,app_install,2024-01-24 14:00:00
U001418,app_open,2024-01-24 14:01:00
U001418,signup_started,2024-01-24 14:47:00
U001418,signup_completed,2024-01-24 15:03:00
U001419,app_install,2024-01-19 07:00:00
U001419,app_open,2024-01-19 07:08:00
U001419,signup_started,2024-01-19 07:08:00
U001420,app_install,2024-03-13 11:00:00
U001420,app_open,2024-03-13 11:14:00
U001420,signup_started,2024-03-13 11:17:00
U001420,signup_completed,2024-03-13 13:00:00
U001421,app_install,2024-04-18 17:00:00
U001422,app_install,2024-05-26 10:00:00
U001422,app_open,2024-05-26 10:17:00
U001422,signup_started,2024-05-26 10:30:00
U001422,signup_completed,2024-05-26 10:58:00
U001422,kyc_initiated,2024-05-26 11:14:00
U001422,kyc_completed,2024-05-26 13:31:00
U001422,first_transaction,2024-05-26 18:23:00
U001422,notification_opted_in,2024-05-26 16:38:00
U001422,day1_return,2024-05-27 20:07:00
U001423,app_install,2024-02-08 12:00:00
U001423,app_open,2024-02-08 12:14:00
U001423,signup_started,2024-02-08 12:42:00
U001423,signup_completed,2024-02-08 12:15:00
U001423,kyc_initiated,2024-02-08 13:35:00
U001423,kyc_completed,2024-02-08 14:49:00
U001423,first_transaction,2024-02-08 19:39:00
U001424,app_install,2024-04-08 10:00:00
U001424,app_open,2024-04-08 10:05:00
U001425,app_install,2024-04-07 05:00:00
U001425,app_open,2024-04-07 05:07:00
U001425,signup_started,2024-04-07 05:52:00
U001426,app_install,2024-01-09 15:00:00
U001426,app_open,2024-01-09 15:18:00
U001426,signup_started,2024-01-09 15:29:00
U001426,signup_completed,2024-01-09 15:27:00
U001426,kyc_initiated,2024-01-09 17:04:00
U001427,app_install,2024-01-27 15:00:00
U001427,app_open,2024-01-27 15:15:00
U001427,signup_started,2024-01-27 15:40:00
U001427,signup_completed,2024-01-27 15:38:00
U001427,kyc_initiated,2024-01-27 16:23:00
U001428,app_install,2024-03-05 20:00:00
U001429,app_install,2024-04-10 14:00:00
U001429,app_open,2024-04-10 14:16:00
U001429,signup_started,2024-04-10 14:46:00
U001429,signup_completed,2024-04-10 15:41:00
U001429,kyc_initiated,2024-04-10 14:24:00
U001429,kyc_completed,2024-04-10 14:58:00
U001430,app_install,2024-01-29 21:00:00
U001430,app_open,2024-01-29 21:27:00
U001431,app_install,2024-06-22 04:00:00
U001431,app_open,2024-06-22 04:11:00
U001431,signup_started,2024-06-22 04:26:00
U001432,app_install,2024-01-28 14:00:00
U001432,app_open,2024-01-28 14:21:00
U001433,app_install,2024-06-29 13:00:00
U001434,app_install,2024-03-02 10:00:00
U001434,app_open,2024-03-02 10:13:00
U001434,signup_started,2024-03-02 10:43:00
U001434,signup_completed,2024-03-02 10:11:00
U001434,kyc_initiated,2024-03-02 11:31:00
U001435,app_install,2024-03-17 05:00:00
U001435,app_open,2024-03-17 05:10:00
U001435,signup_started,2024-03-17 05:39:00
U001435,signup_completed,2024-03-17 06:27:00
U001436,app_install,2024-05-23 08:00:00
U001436,app_open,2024-05-23 08:11:00
U001436,signup_started,2024-05-23 08:42:00
U001436,signup_completed,2024-05-23 09:57:00
U001436,kyc_initiated,2024-05-23 10:46:00
U001436,kyc_completed,2024-05-23 10:52:00
U001437,app_install,2024-04-25 07:00:00
U001437,app_open,2024-04-25 07:28:00
U001437,signup_started,2024-04-25 07:20:00
U001437,signup_completed,2024-04-25 08:23:00
U001437,kyc_initiated,2024-04-25 09:25:00
U001437,kyc_completed,2024-04-25 07:44:00
U001437,first_transaction,2024-04-25 10:00:00
U001438,app_install,2024-04-08 17:00:00
U001439,app_install,2024-04-13 06:00:00
U001439,app_open,2024-04-13 06:11:00
U001440,app_install,2024-05-17 12:00:00
U001440,app_open,2024-05-17 12:12:00
U001440,signup_started,2024-05-17 12:43:00
U001440,signup_completed,2024-05-17 13:05:00
U001440,kyc_initiated,2024-05-17 14:53:00
U001440,kyc_completed,2024-05-17 15:38:00
U001441,app_install,2024-02-28 10:00:00
U001441,app_open,2024-02-28 10:29:00
